vehicle_id,position_x,position_y,position_z,heading,speed,speed_command,mileage_distance,power_on_time,soc,fuel_level,local_time,chassis_mode,estop,charge_status,task_state_running,task_state_estop,task_state_lock,task_stage,current_task,error_code,target_location,vesselVisitID,mission_type, container1_type,container2_type,vehicle_mode,missionID 
0,-584.6869506835938,142.29638671875,0.0,-0.0028478021267801,0.0,0.0,10179.0,33094906.0,53,0,29,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6869506835938,142.29638671875,0.0,-0.0028478021267801,0.0,0.0,10179.0,33094906.0,53,0,29,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.68701171875,142.29656982421875,0.0,-0.0028547272086143,0.0,0.0,10179.0,33094910.0,53,0,30,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.69091796875,142.29751586914062,0.0,-0.0027803592383861,0.0,0.0,10179.0,33094914.0,53,0,31,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6903076171875,142.29800415039062,0.0,-0.0028206231072545,0.0,0.0,10179.0,33094916.0,53,0,32,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6900634765625,142.29632568359375,0.0,-0.0027945444453507,0.0,0.0,10179.0,33094918.0,53,0,33,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6890869140625,142.2982635498047,0.0,-0.002795114647597,0.0,0.0,10179.0,33094920.0,53,0,34,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6890258789062,142.29901123046875,0.0,-0.0027549823280423,0.0,0.0,10179.0,33094924.0,53,0,35,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6886596679688,142.29798889160156,0.0,-0.0027584938798099,0.0,0.0,10179.0,33094926.0,53,0,36,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6878051757812,142.2975616455078,0.0,-0.0026970452163368,0.0,0.0,10179.0,33094930.0,53,0,37,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6874389648438,142.2971649169922,0.0,-0.0026988668832927,0.0,0.0,10179.0,33094932.0,53,0,38,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6869506835938,142.29904174804688,0.0,-0.0026617813855409,0.0,0.0,10179.0,33094936.0,53,0,39,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6875610351562,142.29884338378906,0.0,-0.0026274565607309,0.0,0.0,10179.0,33094938.0,53,0,40,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.68603515625,142.29933166503906,0.0,-0.0025786019396036,0.0,0.0,10179.0,33094942.0,53,0,41,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6848754882812,142.29637145996094,0.0,-0.0025118375197052,0.0,0.0,10179.0,33094944.0,53,0,42,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6822509765625,142.2956085205078,0.0,-0.002541251014918,0.0,0.0,10179.0,33094948.0,53,0,43,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.683837890625,142.29638671875,0.0,-0.0024916529655456,0.0,0.0,10179.0,33094950.0,53,0,44,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6826782226562,142.29681396484375,0.0,-0.0024897053372114,0.0,0.0,10179.0,33094954.0,53,0,45,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6822509765625,142.2966766357422,0.0,-0.0025472862180322,0.0,0.0,10179.0,33094956.0,53,0,46,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6836547851562,142.29640197753906,0.0,-0.0024996146094053,0.0,0.0,10179.0,33094960.0,53,0,47,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6865844726562,142.29820251464844,0.0,-0.0024677021428942,0.0,0.0,10179.0,33094962.0,53,0,48,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6882934570312,142.2986602783203,0.0,-0.0024187688250094,0.0,0.0,10179.0,33094966.0,53,0,49,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6861572265625,142.3030242919922,0.0,-0.002367481123656,0.0,0.0,10179.0,33094970.0,53,0,50,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6861572265625,142.3030242919922,0.0,-0.002367481123656,0.0,0.0,10179.0,33094970.0,53,0,50,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
