vehicle_id,position_x,position_y,position_z,heading,speed,speed_command,mileage_distance,power_on_time,soc,fuel_level,local_time,chassis_mode,estop,charge_status,task_state_running,task_state_estop,task_state_lock,task_stage,current_task,error_code,target_location,vesselVisitID,mission_type, container1_type,container2_type,vehicle_mode,missionID ,port
A022,262.064361572265,142.446716308593,0,-0.00011196708510397,0,0,11330,30912088,83,0,   2023-01-28 08:10:02,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065826416015,142.444717407226,0,-0.000159652307047508,0,0,11330,30912090,83,0,   2023-01-28 08:10:05,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.068389892578,142.442184448242,0,-0.000126179453218355,0,0,11330,30912092,83,0,   2023-01-28 08:10:08,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.067108154296,142.441650390625,0,-0.000238078398979268,0,0,11330,30912096,83,0,   2023-01-28 08:10:11,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06640625,142.44287109375,0,-0.000224141549551859,0,0,11330,30912098,83,0,   2023-01-28 08:10:14,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.061828613281,142.443038940429,0,-0.000200208174646832,0,0,11330,30912102,83,0,   2023-01-28 08:10:17,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.062194824218,142.44432067871,0,-0.000268457428319379,0,0,11330,30912106,83,0,   2023-01-28 08:10:20,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06201171875,142.445709228515,0,-0.000235140134464018,0,0,11330,30912108,83,0,   2023-01-28 08:10:23,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.061584472656,142.447708129882,0,-0.000208909405046142,0,0,11330,30912110,83,0,   2023-01-28 08:10:26,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.063323974609,142.447875976562,0,-0.000187790283234789,0,0,11330,30912114,83,0,   2023-01-28 08:10:29,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064910888671,142.449584960937,0,-0.000172168729477562,0,0,11330,30912116,83,0,   2023-01-28 08:10:32,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066589355468,142.449523925781,0,-0.000131381748360581,0,0,11330,30912120,83,0,   2023-01-28 08:10:35,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065795898437,142.450744628906,0,-0.000140551142976619,0,0,11330,30912122,83,0,   2023-01-28 08:10:38,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.0654296875,142.44921875,0,-0.000130885338876396,0,0,11330,30912126,83,0,   2023-01-28 08:10:42,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065490722656,142.448333740234,0,-0.000141835902468301,0,0,11330,30912128,83,0,   2023-01-28 08:10:44,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064575195312,142.446380615234,0,-0.000264111877186223,0,0,11330,30912132,83,0,   2023-01-28 08:10:48,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065032958984,142.444107055664,0,-0.000285073823761194,0,0,11330,30912134,83,0,   2023-01-28 08:10:51,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065948486328,142.442947387695,0,-0.000303467008052393,0,0,11330,30912138,83,0,   2023-01-28 08:10:55,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065490722656,142.445388793945,0,-0.00033407105365768,0,0,11330,30912140,83,0,   2023-01-28 08:10:56,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064910888671,142.445831298828,0,-0.000235953615629114,0,0,11330,30912144,83,0,   2023-01-28 08:11:00,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066711425781,142.446243286132,0,-0.00024882485740818,0,0,11330,30912148,83,0,   2023-01-28 08:11:05,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066711425781,142.446243286132,0,-0.00024882485740818,0,0,11330,30912148,83,0,   2023-01-28 08:11:05,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.067199707031,142.447891235351,0,-0.00018830485350918,0,0,11330,30912152,83,0,   2023-01-28 08:11:08,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.067626953125,142.447784423828,0,-0.000167594596859999,0,0,11330,30912154,83,0,   2023-01-28 08:11:11,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.067993164062,142.447235107421,0,-0.000201045637368224,0,0,11330,30912158,83,0,   2023-01-28 08:11:14,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.067474365234,142.448348999023,0,-0.000174205197254195,0,0,11330,30912160,83,0,   2023-01-28 08:11:17,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.068878173828,142.447647094726,0,-0.000144011311931535,0,0,11330,30912164,83,0,   2023-01-28 08:11:20,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066528320312,142.443115234375,0,-0.000272412144113332,0,0,11330,30912170,83,0,   2023-01-28 08:11:26,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066162109375,142.442962646484,0,-0.000232479273108765,0,0,11330,30912170,83,0,   2023-01-28 08:11:26,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.062377929687,142.444198608398,0,-0.000293282471830025,0,0,11330,30912176,83,0,   2023-01-28 08:11:32,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.063659667968,142.444396972656,0,-0.000330181559547781,0,0,11330,30912178,83,0,   2023-01-28 08:11:33,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06314086914,142.444747924804,0,-0.000326007662806659,0,0,11330,30912178,83,0,   2023-01-28 08:11:35,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065338134765,142.44270324707,0,-0.00038059230428189,0,0,11330,30912182,83,0,   2023-01-28 08:11:38,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065612792968,142.442672729492,0,-0.000444247125415131,0,0,11330,30912184,83,0,   2023-01-28 08:11:41,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.067321777343,142.44334411621,0,-0.000472009647637605,0,0,11330,30912188,83,0,   2023-01-28 08:11:44,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066680908203,142.445114135742,0,-0.000479990296298638,0,0,11330,30912190,83,0,   2023-01-28 08:11:47,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066833496093,142.444702148437,0,-0.000500302063301205,0,0,11330,30912198,83,0,   2023-01-28 08:11:54,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064971923828,142.44546508789,0,-0.000458384864032268,0,0,11330,30912200,83,0,   2023-01-28 08:11:56,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064971923828,142.44546508789,0,-0.000458384864032268,0,0,11330,30912200,83,0,   2023-01-28 08:11:56,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.067565917968,142.446563720703,0,-0.000433866342063993,0,0,11330,30912206,83,0,   2023-01-28 08:12:02,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066955566406,142.444732666015,0,-0.000411938497563824,0,0,11330,30912208,83,0,   2023-01-28 08:12:05,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.068176269531,142.444580078125,0,-0.00038180808769539,0,0,11330,30912208,83,0,   2023-01-28 08:12:06,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066131591796,142.444915771484,0,-0.000333908770699054,0,0,11330,30912212,83,0,   2023-01-28 08:12:09,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06265258789,142.445388793945,0,-0.000314118718961253,0,0,11330,30912216,83,0,   2023-01-28 08:12:14,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06265258789,142.445388793945,0,-0.000314118718961253,0,0,11330,30912216,83,0,   2023-01-28 08:12:14,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.061828613281,142.445220947265,0,-0.00037132465513423,0,0,11330,30912220,83,0,   2023-01-28 08:12:17,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066833496093,142.44873046875,0,-0.000301759602734819,0,0,11330,30912226,83,0,   2023-01-28 08:12:24,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065795898437,142.447845458984,0,-0.000340029451763257,0,0,11330,30912228,83,0,   2023-01-28 08:12:25,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065795898437,142.447845458984,0,-0.000340029451763257,0,0,11330,30912228,83,0,   2023-01-28 08:12:26,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.067596435546,142.448120117187,0,-0.000324463995639234,0,0,11330,30912234,83,0,   2023-01-28 08:12:32,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06607055664,142.447113037109,0,-0.000372362876078113,0,0,11330,30912236,83,0,   2023-01-28 08:12:32,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.0654296875,142.447113037109,0,-0.000360525184078142,0,0,11330,30912238,83,0,   2023-01-28 08:12:35,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065673828125,142.44612121582,0,-0.000284983369056135,0,0,11330,30912240,83,0,   2023-01-28 08:12:38,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.063659667968,142.446640014648,0,-0.000277403683867305,0,0,11330,30912244,83,0,   2023-01-28 08:12:41,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064483642578,142.448196411132,0,-0.000271323078777641,0,0,11330,30912248,83,0,   2023-01-28 08:12:47,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064788818359,142.447723388671,0,-0.000257463863817974,0,0,11330,30912250,83,0,   2023-01-28 08:12:47,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.063110351562,142.449020385742,0,-0.000262484711129218,0,0,11330,30912252,83,0,   2023-01-28 08:12:50,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.062957763671,142.450012207031,0,-0.000192529041669331,0,0,11330,30912254,83,0,   2023-01-28 08:12:53,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064208984375,142.44773864746,0,-0.000154111141455359,0,0,11330,30912258,83,0,   2023-01-28 08:12:56,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064575195312,142.445114135742,0,-0.000129109786939807,0,0,11330,30912260,83,0,   2023-01-28 08:12:59,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064697265625,142.445495605468,0,-0.000165531644597649,0,0,11330,30912264,83,0,   2023-01-28 08:13:02,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.067901611328,142.44677734375,0,-0.000174036453245207,0,0,11330,30912266,83,0,   2023-01-28 08:13:05,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066986083984,142.449569702148,0,-0.000251121236942708,0,0,11330,30912272,83,0,   2023-01-28 08:13:10,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066986083984,142.449569702148,0,-0.000251121236942708,0,0,11330,30912272,83,0,   2023-01-28 08:13:11,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065887451171,142.448699951171,0,-0.000165928198839537,0,0,11330,30912276,83,0,   2023-01-28 08:13:14,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06591796875,142.447357177734,0,-0.000117714545922353,0,0,11330,30912278,83,0,   2023-01-28 08:13:17,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06509399414,142.447067260742,0,-0.000133145513245835,0,0,11330,30912282,83,0,   2023-01-28 08:13:20,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066314697265,142.447723388671,0,-0.000141974334837868,0,0,11330,30912284,83,0,   2023-01-28 08:13:23,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065490722656,142.447265625,0,-0.000106010826129931,0,0,11330,30912288,83,0,   2023-01-28 08:13:26,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06607055664,142.4462890625,0,-0.000138812072691507,0,0,11330,30912290,83,0,   2023-01-28 08:13:29,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066314697265,142.44937133789,0,-0.000151346583152189,0,0,11330,30912296,83,0,   2023-01-28 08:13:35,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06494140625,142.448455810546,0,-0.000169578706845641,0,0,11330,30912298,83,0,   2023-01-28 08:13:38,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065551757812,142.448043823242,0,-0.000182240110007114,0,0,11330,30912300,83,0,   2023-01-28 08:13:39,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065246582031,142.447570800781,0,-0.000245713716140016,0,0,11330,30912302,83,0,   2023-01-28 08:13:41,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06362915039,142.44741821289,0,-0.000195594693650491,0,0,11330,30912308,83,0,   2023-01-28 08:13:47,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.06362915039,142.44741821289,0,-0.000195594693650491,0,0,11330,30912308,83,0,   2023-01-28 08:13:47,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065032958984,142.447113037109,0,-0.000135284382849931,0,0,11330,30912310,83,0,   2023-01-28 08:13:50,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065307617187,142.44676208496,0,-0.0001347621291643,0,0,11330,30912316,83,0,   2023-01-28 08:13:56,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064758300781,142.447708129882,0,-0.000143425611895509,0,0,11330,30912318,83,0,   2023-01-28 08:13:56,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064453125,142.447708129882,0,-0.000109502536361105,0,0,11330,30912320,83,0,   2023-01-28 08:13:59,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.066314697265,142.448211669921,0,-0.000131358625367283,0,0,11330,30912326,83,0,   2023-01-28 08:14:05,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.067718505859,142.448440551757,0,-0.000134996225824579,0,0,11330,30912326,83,0,   2023-01-28 08:14:05,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064880371093,142.446823120117,0,-0.000117977848276495,0,0,11330,30912330,83,0,   2023-01-28 08:14:11,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.064880371093,142.446823120117,0,-0.000117977848276495,0,0,11330,30912330,83,0,   2023-01-28 08:14:11,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
A022,262.065368652343,142.442886352539,0,-0.000115332419227343,0,0,11330,30912334,83,0,   2023-01-28 08:14:14,1,   False,0,   False,   False,   False,   null,   DSCH,   ,   QCTP.Q306.106/QCTP,   HED_07B,   RECEIVE,40,0,2,   6e4890e0-9e9f-11ed-8da9-0242ac110030 ,tianhaiheda
