vehicle_id,position_x,position_y,position_z,heading,speed,speed_command,mileage_distance,power_on_time,soc,fuel_level,chassis_mode,estop,task_state_running,task_state_estop,task_state_lock,task_stage,current_task,error_code,target_location,vesselVisitID,mission_type,container1_type,container2_type,vehicle_mode,missionID,port,hour,day_of_week,avg_speed_5min,needs_charging
A022,154.233978271484,-218.729309082031,0,0.0009326396975666,0.0,0.0,11339,30930888,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,13,5,0.0,0
A022,154.221878051757,-218.728103637695,0,0.0005667681107297,0.0,0.0,11339,30936910,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,15,5,0.0,0
A028,-173.617370605468,13.0839958190917,0,-5.20204885106e-05,3.52929615974426,3.23420071601867,11419,31048816,59,0,1,0,1,0,0,0.02444533014481201,0.0,0.0,2.1449940316843186e-06,0.0,0.0,0.0,0.015729184475978798,0.0,6c9eb5ba-9fdc-11ed-8e85-0242ac11003c,changjinxiantai,21,6,5.109101819992061,0
A022,-269.873992919921,-97.4629821777343,0,-0.0044778012670576,1.23600959777832,1.22560143470764,11332,30914202,79,0,1,0,1,0,0,0.02444533014481201,0.0,0.0,7.953511038351424e-10,0.0,0.0,0.0,0.015729184475978798,0.0,4d15657e-9ea4-11ed-8856-0242ac110030,tianhaiheda,8,5,0.9628297090530378,0
A022,-248.316192626953,2.06437683105468,0,-0.0032483534887433,0.0,0.0,11334,30915288,78,0,1,0,0,0,0,4.799157033272741e-08,0.0,0.0,1.3079257745695414e-08,0.0,0.0,0.0,0.015729184475978798,0.0,af0ad1c2-9ea6-11ed-8e1d-0242ac110030,tianhaiheda,9,5,0.0,0
A022,154.225769042968,-218.727600097656,0,0.0006443188758566,0.0,0.0,11339,30931776,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A022,-13.0318155288696,80.6746215820312,0,1.53986740112304,0.0,0.0,11335,30923060,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,154.222900390625,-218.726486206054,0,0.0008123620063997,0.0,0.0,11339,30934450,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A022,-13.0283412933349,80.672981262207,0,1.54024267196655,0.0,0.0,11335,30919864,77,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.0,-,tianhaiheda,10,5,0.0,0
A022,-13.0366144180297,80.6826248168945,0,1.54049742221832,0.0,0.0,11335,30919480,77,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.0,-,tianhaiheda,10,5,0.0,0
A022,154.221481323242,-218.726776123046,0,0.0006732418551109,0.0,0.0,11339,30930606,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,13,5,0.0,0
A022,154.22492980957,-218.73062133789,0,0.0007501990185119,0.0,0.0,11339,30930298,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,13,5,0.0,0
A022,154.22346496582,-218.723815917968,0,0.0009996531298384,0.0,0.0,11339,30930956,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,13,5,0.0,0
A022,-127.274803161621,163.585418701171,0,0.37648206949234,0.0,0.0,11335,30916660,76,0,2,0,0,0,0,0.02444533014481201,0.0,0.00023238346995744954,8.812741892785757e-11,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,5f65e8a6-9eaa-11ed-9308-0242ac110030,tianhaiheda,9,5,0.0,0
A022,154.222869873046,-218.729248046875,0,0.0007624480058439,0.0,0.0,11339,30936428,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,15,5,0.0,0
A022,154.237548828125,-218.728042602539,0,0.0005659186281263,0.0,0.0,11339,30932814,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A022,154.23208618164,-218.720016479492,0,0.0012157218297943,0.0,0.0,11339,30935964,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,15,5,0.0,0
A022,-13.0245170593261,80.6879653930664,0,1.53840267658233,0.0,0.0,11335,30922846,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,-13.0195236206054,80.6722564697265,0,1.53880715370178,0.0,0.0,11335,30922718,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,-13.0129823684692,80.6860046386718,0,1.53760039806365,0.0,0.0,11335,30927516,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,12,5,0.0,0
A022,-13.0109386444091,80.6897048950195,0,1.53660762310028,0.0,0.0,11335,30928272,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,13,5,0.0,0
A022,-135.38508605957,161.7451171875,0,0.0758459046483039,0.0,0.0,11335,30916444,76,0,1,0,1,0,0,0.02444533014481201,0.0,0.0006160448790053545,8.812741892785757e-11,0.38016528925619836,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,5f65e8a6-9eaa-11ed-9308-0242ac110030,tianhaiheda,9,5,0.0,0
A022,-55.2297325134277,207.746017456054,0,2.96402764320373,3.46275091171264,3.60411190986633,11334,30915752,77,0,1,0,1,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,cfeff2f4-9ea7-11ed-a659-0242ac110030,tianhaiheda,9,5,3.5520114421844418,0
A022,262.062774658203,142.449554443359,0,-5.31943442183e-05,0.0,0.0,11330,30912632,82,0,1,0,0,0,0,3.492580552761648e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,6e4890e0-9e9f-11ed-8da9-0242ac110030,tianhaiheda,8,5,0.0,0
A022,-13.0199632644653,80.6796035766601,0,1.53808319568634,0.0,0.0,11335,30927916,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,12,5,0.0,0
A028,-33.2880706787109,181.757141113281,0,1.56785976886749,0.0444841906428337,0.100000001490116,11418,31047812,61,0,1,0,1,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,e5af7466-9fd8-11ed-92bf-0242ac11003c,changjinxiantai,21,6,0.35543582290410974,0
A022,154.214889526367,-218.730606079101,0,0.0008459310047328,0.0,0.0,11339,30941720,71,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,16,5,0.0,0
A022,154.226211547851,-218.730712890625,0,0.0006197276525199,0.0,0.0,11339,30938742,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,16,5,0.0,0
A022,-160.830413818359,208.097137451171,0,3.14050126075744,1.05231392383575,1.04151630401611,11335,30915940,77,0,1,0,1,0,0,0.02444533014481201,0.0,0.0006160448790053545,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,cfeff2f4-9ea7-11ed-a659-0242ac110030,tianhaiheda,9,5,0.2731518268585196,0
A028,-74.7641525268554,142.316619873046,0,-0.0016355398111045,4.05426359176635,4.14758539199829,11418,31047776,61,0,1,0,1,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,e5af7466-9fd8-11ed-92bf-0242ac11003c,changjinxiantai,21,6,1.5716397650539846,0
A022,-13.0224208831787,80.6775360107421,0,1.53852772712707,0.0,0.0,11335,30926878,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,12,5,0.0,0
A022,154.216018676757,-218.726089477539,0,0.0004532428574748,0.0,0.0,11339,30939980,71,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,16,5,0.0,0
A022,154.227630615234,-218.725982666015,0,0.0007985567208379,0.0,0.0,11339,30931618,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,13,5,0.0,0
A022,-13.0255212783813,80.6689453125,0,1.53872966766357,0.0,0.0,11335,30922646,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,-12.9948024749755,80.6900787353515,0,1.53498291969299,0.0,0.0,11335,30928916,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,13,5,0.0,0
A022,-13.0311336517333,80.6770935058593,0,1.53900003433227,0.0,0.0,11335,30922946,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,154.226974487304,-218.725830078125,0,0.0006678296485915,0.0,0.0,11339,30933542,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A022,-120.155212402343,160.382415771484,0,0.31281554698944,2.18436694145202,2.32913351058959,11331,30913208,81,0,1,0,1,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,6e4890e0-9e9f-11ed-8da9-0242ac110030,tianhaiheda,8,5,3.071323966979976,0
A022,154.226364135742,-218.728317260742,0,0.0012816168600693,0.0,0.0,11339,30938406,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,15,5,0.0,0
A022,-175.138549804687,149.944625854492,0,-0.0031442164909094,5.37277889251709,5.53328227996826,11334,30915522,77,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,cfeff2f4-9ea7-11ed-a659-0242ac110030,tianhaiheda,9,5,4.485219335556026,0
A022,154.225387573242,-218.726440429687,0,0.0007414545398205,0.0,0.0,11339,30931568,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,13,5,0.0,0
A022,7.68241882324218,31.9779434204101,0,-1.56895065307617,3.49748134613037,3.67614269256591,11337,30929516,74,0,1,0,1,0,0,0.02444533014481201,0.0,0.0,2.8953009500139967e-06,0.38016528925619836,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,79caa436-9ecb-11ed-a9a8-0242ac110030,tianhaiheda,13,5,4.594750404357908,0
A022,-13.0427045822143,80.6756134033203,0,1.54109251499176,0.0,0.0,11335,30919016,77,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.0,-,tianhaiheda,10,5,0.0,0
A022,-13.0216264724731,80.6701126098632,0,1.5381851196289,0.0,0.0,11335,30921242,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,-130.453353881835,208.082489013671,0,3.14088129997253,0.0,0.0,11335,30915810,77,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,cfeff2f4-9ea7-11ed-a659-0242ac110030,tianhaiheda,9,5,0.0,0
A028,-464.234680175781,146.064987182617,0,-0.0013665652368217,0.0,0.0,11417,31046274,62,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,1.201796968205283e-14,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,0dfd1000-9f74-11ed-8a14-0242ac11003c,changjinxiantai,21,6,0.0,0
A022,154.214981079101,-218.725997924804,0,0.0008779449854046,0.0,0.0,11339,30934208,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A022,-13.0259580612182,80.6814422607421,0,1.53863179683685,0.0,0.0,11335,30922806,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,154.222198486328,-218.726806640625,0,0.0008448724984191,0.0,0.0,11339,30931220,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,13,5,0.0,0
A022,-13.0207462310791,80.6817855834961,0,1.53820610046386,0.0,0.0,11335,30926654,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,12,5,0.0,0
A022,-13.0226554870605,80.6837158203125,0,1.53839147090911,0.0,0.0,11335,30924854,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,12,5,0.0,0
A022,-13.0063037872314,80.6778793334961,0,1.5363689661026,0.0,0.0,11335,30928348,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,13,5,0.0,0
A022,-13.0324163436889,80.6738052368164,0,1.54045164585113,0.0,0.0,11335,30920382,77,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.0,-,tianhaiheda,10,5,0.0,0
A028,-265.950866699218,138.304061889648,0,3.14105296134948,0.0,0.0,11418,31048728,59,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,2.1449940316843186e-06,0.0,0.0,0.0,0.015729184475978798,0.0,6c9eb5ba-9fdc-11ed-8e85-0242ac11003c,changjinxiantai,21,6,0.0,0
A028,-92.2421493530273,142.283874511718,0,-0.005478813778609,0.0,0.0,11418,31047400,61,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,e5af7466-9fd8-11ed-92bf-0242ac11003c,changjinxiantai,21,6,0.0,0
A022,-13.0124444961547,80.6797409057617,0,1.53823745250701,0.0,0.0,11335,30923672,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,154.22671508789,-218.730117797851,0,0.000518697372172,0.0,0.0,11339,30935158,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A022,154.234420776367,-218.72361755371,0,0.0007489281706511,0.0,0.0,11339,30931846,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A028,-464.229248046875,146.059921264648,0,-0.0014990664785727,0.0,0.0,11417,31046298,62,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,1.201796968205283e-14,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,0dfd1000-9f74-11ed-8a14-0242ac11003c,changjinxiantai,21,6,0.0,0
A028,-86.7233734130859,211.890533447265,0,3.14097356796264,0.0,0.0,11418,31048114,60,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,e5af7466-9fd8-11ed-92bf-0242ac11003c,changjinxiantai,21,6,0.0,0
A022,-399.436248779296,138.37661743164,0,3.1286072731018,4.84665155410766,5.23482036590576,11331,30913662,81,0,1,0,1,0,0,0.02444533014481201,0.0,0.0,1.7499284497031883e-05,0.0,0.0,0.018723923883178995,0.015729184475978798,0.0,ac62fc22-9ea3-11ed-8da9-0242ac110030,tianhaiheda,8,5,5.37732248306274,0
A022,154.219680786132,-218.71728515625,0,0.0012120003812015,0.0,0.0,11339,30934496,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A022,154.213165283203,-218.727401733398,0,0.000831727462355,0.0,0.0,11339,30941268,71,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,16,5,0.0,0
A028,-142.997695922851,211.903991699218,0,3.13858222961425,0.0,0.0,11418,31048366,60,0,1,0,0,0,0,4.799157033272741e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,e5af7466-9fd8-11ed-92bf-0242ac11003c,changjinxiantai,21,6,0.0,0
A022,-13.0245780944824,80.6803894042968,0,1.53880667686462,0.0,0.0,11335,30922234,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,154.22053527832,-218.732025146484,0,0.0009013819508254,0.0,0.0,11339,30942476,71,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,17,5,0.0,0
A022,154.221466064453,-218.725128173828,0,0.0006589810363948,0.0,0.0,11339,30936818,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,15,5,0.0,0
A021,-512.443420410156,122.47866821289,0,-0.0001270270586246,0.0,0.0,12603,30833818,95,0,1,0,0,0,0,0.02444533014481201,0.18455366098294884,0.0,0.18455366098294884,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,2ddce6a6-0a34-409f-aa65-ee9111e5e9c6,tianjingtiansheng,8,6,0.0,0
A022,4.86059522628784,99.3631210327148,0,-1.60955953598022,0.761492729187011,0.0,11335,30929102,76,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.0,-,tianhaiheda,13,5,0.8015951275825495,0
A021,-512.441284179687,122.486663818359,0,0.0001040052666212,0.0,0.0,12603,30835644,95,0,1,0,0,0,0,0.02444533014481201,0.18455366098294884,0.0,0.18455366098294884,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,2ddce6a6-0a34-409f-aa65-ee9111e5e9c6,tianjingtiansheng,8,6,0.0,0
A028,-152.147399902343,167.560470581054,0,-0.0004874051955994,0.0001829144603107,0.0,11418,31048518,60,0,1,0,0,0,1,4.799157033272741e-08,0.0,0.8761904713694867,0.0004183490184769478,0.0,0.0,0.018723923883178995,0.015729184475978798,0.0,068c9274-9fdc-11ed-92bf-0242ac11003c,changjinxiantai,21,6,0.007370315288426339,0
A022,262.065490722656,142.447082519531,0,-0.0001259309792658,0.0,0.0,11330,30912510,82,0,1,0,0,0,0,3.492580552761648e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,6e4890e0-9e9f-11ed-8da9-0242ac110030,tianhaiheda,8,5,0.0,0
A022,-13.0243492126464,80.6782836914062,0,1.53880774974823,0.0,0.0,11335,30922228,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,154.220657348632,-218.720397949218,0,0.0007760103908367,0.0,0.0,11339,30933336,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A022,154.22654724121,-218.725982666015,0,0.000767710560467,0.0,0.0,11339,30931334,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,13,5,0.0,0
A022,154.225830078125,-218.7294921875,0,0.0009076787973754,0.0,0.0,11339,30933060,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A022,154.226837158203,-218.731567382812,0,0.0005820996593683,0.0,0.0,11339,30935016,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,14,5,0.0,0
A022,-13.0258255004882,80.6868362426757,0,1.53833210468292,0.0,0.0,11335,30924844,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,12,5,0.0,0
A021,-512.442626953125,122.480812072753,0,-9.50031608226e-05,0.0,0.0,12603,30833684,95,0,1,0,0,0,0,0.02444533014481201,0.18455366098294884,0.0,0.18455366098294884,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,2ddce6a6-0a34-409f-aa65-ee9111e5e9c6,tianjingtiansheng,8,6,0.0,0
A022,-12.9921703338623,80.6845169067382,0,1.53459966182708,0.0,0.0,11335,30928706,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,13,5,0.0,0
A022,-13.0240249633789,80.678108215332,0,1.53850305080413,0.0,0.0,11335,30923568,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A021,-512.442565917968,122.483406066894,0,-0.0002338403282919,0.0,0.0,12603,30835274,95,0,1,0,0,0,0,0.02444533014481201,0.18455366098294884,0.0,0.18455366098294884,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,2ddce6a6-0a34-409f-aa65-ee9111e5e9c6,tianjingtiansheng,8,6,0.0,0
A022,-13.0211753845214,80.6753387451171,0,1.5382775068283,0.0,0.0,11335,30921268,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,11,5,0.0,0
A022,-183.651382446289,-101.000495910644,0,-0.0090285502374172,5.35158681869506,5.55603170394897,11333,30914426,79,0,1,0,1,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,a3196636-9ea5-11ed-8022-0242ac110030,tianhaiheda,8,5,3.616095113754266,0
A022,-13.0197019577026,80.684455871582,0,1.53813648223876,0.0,0.0,11335,30925938,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,12,5,0.0,0
A022,154.221313476562,-218.724655151367,0,0.0007002595812082,0.0,0.0,11339,30940016,71,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,16,5,0.0,0
A022,153.081161499023,-218.737411499023,0,0.0004564108385238,0.123159535229206,0.300000011920928,11339,30929932,72,0,1,0,1,0,0,0.02444533014481201,0.0,0.0,0.0,0.38016528925619836,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,13,5,1.8025965645909274,0
A022,-13.021258354187,80.6794662475586,0,1.53812861442565,0.0,0.0,11335,30926728,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.06015037593984962,-,tianhaiheda,12,5,0.0,0
A022,-13.0375051498413,80.673225402832,0,1.5404896736145,0.0,0.0,11335,30919908,77,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018723923883178995,0.015729184475978798,0.0,-,tianhaiheda,10,5,0.0,0
A022,154.22752380371,-218.727157592773,0,0.0007809901144355,0.0,0.0,11339,30938648,72,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.030908785486309424,0.018723923883178995,0.015729184475978798,0.0,365fbfb4-9ecc-11ed-ac70-0242ac110030,tianhaiheda,15,5,0.0,0
A028,-33.2935256958007,181.78401184082,0,1.56830441951751,0.0,0.0,11418,31047884,61,0,1,0,0,0,0,0.02444533014481201,0.0,0.0,0.0,0.0,0.0,0.0,0.015729184475978798,0.0,e5af7466-9fd8-11ed-92bf-0242ac11003c,changjinxiantai,21,6,0.0,0
